response_time,skipped_count,correctness_rate
0.6646192110408765,-1.2600630047253938,0.5541488950795491
-0.038088941595637665,1.7400870065255443,0.41141254562134466
0.831697212731891,-1.2600630047253938,-1.1172918699328156
1.8004064290251536,0.24001200090007507,0.6266503216865142
-0.14420598114246538,-0.5100255019126594,-1.070898095172821
-0.14418781217362622,0.9900495037128095,-0.7558203207600367
1.8625821188274203,0.24001200090007507,0.7492927675686394
0.9642160787584669,-1.2600630047253938,0.403090259198137
-0.40462740485515963,0.9900495037128095,1.116488994249602
0.715355233435883,-1.2600630047253938,0.4316132438391876
-0.39792467721588703,-1.2600630047253938,0.11241186337106208
-0.40048335292085174,-0.5100255019126594,-1.584077490801295
0.382694331839221,0.9900495037128095,-0.604569364543587
-2.002436182564393,0.9900495037128095,-0.9709843538837517
-1.7939821763023471,-0.5100255019126594,-1.0468052462437647
-0.5073404214045776,0.24001200090007507,1.5589428538507764
-1.0059410471331252,-1.2600630047253938,-0.5138464607513694
0.462689647214886,1.7400870065255443,1.2695522687823184
-0.8899548048301268,-1.2600630047253938,0.3369859594301697
-1.4480231958660272,-1.2600630047253938,0.9220031542664997
1.7369048129966054,0.24001200090007507,-0.12231859544461224
-0.1349353699545301,-1.2600630047253938,0.14313407935155462
0.18965433168580342,-0.5100255019126594,-0.15848848447395827
-1.4617950662683197,-0.5100255019126594,-1.2210409961167916
-0.4875258085428682,0.9900495037128095,0.6633688483860724
0.2376773597629204,1.7400870065255443,-0.9153323367342635
-1.158840542138751,-1.2600630047253938,-1.831987478216684
0.5306949434221554,-1.2600630047253938,0.388218965990648
-0.5497822918237639,0.24001200090007507,-1.2858515213061954
-0.20788387509474468,-0.5100255019126594,1.4425919595216674
-0.5509641235994593,1.7400870065255443,1.4907379141953827
2.1647738857073704,0.9900495037128095,1.3511103275222704
0.0999863603500899,-0.5100255019126594,-0.5958376880883269
-1.055607940866843,0.9900495037128095,-1.8636535577715878
1.025204565213987,0.24001200090007507,1.3991997355727626
-1.2361411420550699,0.24001200090007507,-0.3884366400724125
0.3460651994523012,-1.2600630047253938,1.5362254722373367
-2.0537742179172302,1.7400870065255443,1.5253780006032085
-1.354933170907408,0.9900495037128095,1.1300214997536706
0.3327826139410499,-0.5100255019126594,-0.8664481544838336
0.9321580546701149,0.24001200090007507,-0.5424409416798209
0.3045704644266231,-1.2600630047253938,1.1233275858414926
-0.013060595083599373,-1.2600630047253938,-0.786122239526826
-0.21829752863396484,0.9900495037128095,-1.3130803886879077
-1.5213046296690633,0.24001200090007507,0.07128103823298518
-0.6817028146706933,1.7400870065255443,1.427208799647429
-0.3948493428820178,0.24001200090007507,0.5689272413171516
1.2848029657060802,0.9900495037128095,0.11867608352990966
0.49519344443800606,0.9900495037128095,-1.5715612301840374
-1.8361708000067822,0.24001200090007507,0.2793273073708118
0.47357550456645225,0.9900495037128095,1.6198609068030383
-0.3112336523971123,0.24001200090007507,-1.4181963667145758
-0.634202328072355,-0.5100255019126594,-0.06622849454950593
0.7918437326917834,0.24001200090007507,1.2171046633683225
1.2558938952421526,0.24001200090007507,0.72883774074036
1.145537965415799,0.9900495037128095,0.5724513138085264
-0.8138090317939803,0.9900495037128095,0.5919968770967082
-0.2272711177213527,-1.2600630047253938,-0.6339668352756787
0.48152076074306105,-1.2600630047253938,-0.8695115106303709
1.1945244810960853,-0.5100255019126594,0.97400886281294
-0.41536188721730166,-1.2600630047253938,0.976697600320157
-0.09053894937285661,0.24001200090007507,1.1802865583634292
-1.1094184483664777,0.9900495037128095,1.34530622527807
-1.2088762185984805,-1.2600630047253938,-0.09120311771291884
1.0141167936933466,-1.2600630047253938,-0.12632467853867718
1.6158260373188675,-0.5100255019126594,0.9344556115669196
0.035232211016825075,-0.5100255019126594,0.40427346984339546
1.2254975551656409,0.24001200090007507,0.5901482189423534
0.515133033773466,0.9900495037128095,0.9255108620360205
-0.5990079097752801,-0.5100255019126594,1.262256335633423
0.5148669699894898,-1.2600630047253938,-0.7108002231947035
1.8170138232327997,0.9900495037128095,-0.5764497183815095
0.07527585278156622,0.9900495037128095,-1.582979562228592
1.8464589461021543,-1.2600630047253938,0.14805324883618928
-2.784255806528232,-0.5100255019126594,-1.790431429747315
1.024493635347337,-1.2600630047253938,-0.2547078009306894
0.21125516625997667,0.9900495037128095,0.02068083556413214
-0.21597757777694732,1.7400870065255443,-0.8947125258232793
0.2164716601864511,1.7400870065255443,0.19292201318419402
-2.0846488209203686,0.24001200090007507,-1.809882920241789
-0.1281798328063458,-1.2600630047253938,-1.785406251238515
0.51012708804916,-1.2600630047253938,1.0213306259598436
1.7504562257938319,0.24001200090007507,-0.6314666391782545
-0.45862802325919,0.24001200090007507,-1.464746426647109
-0.7798079579713126,0.24001200090007507,-0.05224004010818768
-0.4403534780308942,0.9900495037128095,0.8332967741659074
1.1279663439414207,-1.2600630047253938,-1.1474886644726965
0.47874046330171977,0.9900495037128095,0.30750449830745114
-0.47134358301826423,0.24001200090007507,-1.613841868202453
0.6829381395084806,-1.2600630047253938,-1.7341737361120049
0.22235554424027654,0.9900495037128095,-0.019673156717388562
1.1868883444621727,0.9900495037128095,0.013498209038393985
-0.662014018722595,0.24001200090007507,0.3594729401573377
-0.24768882517659344,-1.2600630047253938,0.6763765501447537
-0.3190089367461938,0.24001200090007507,1.5690993493630065
-1.5046968678524986,-1.2600630047253938,-0.07348186015670166
0.44262907725252876,1.7400870065255443,-0.764553169668266
0.4038238789935817,-0.5100255019126594,0.923343132430913
0.12058214190139085,-0.5100255019126594,-0.9508613941518955
-0.14468600647072127,-0.5100255019126594,-0.3498795642841214
